Position,Overall,Pace,Shooting,Passing,Dribbling,Defending,Physicality
WF,82,88,72,77,84,30,53
WF,86,92,75,82,88,41,57
WF,78,80,74,73,81,40,59
WF,76,88,75,69,76,28,74
WF,76,64,72,74,84,36,50
WF,76,82,70,71,78,61,69
WF,80,88,74,74,83,36,61
WF,81,79,83,79,85,63,71
WF,76,81,72,68,80,34,64
WF,75,82,74,71,76,53,69
WF,77,85,67,72,79,20,56
WF,84,93,83,76,86,52,75
WF,76,91,76,66,79,22,68
WF,78,70,79,76,79,40,79
WF,77,79,71,75,79,29,62
WF,78,73,78,74,78,49,74
WF,79,83,78,77,78,45,77
WF,83,91,83,74,84,37,76
WF,76,84,73,74,78,44,64
WF,81,85,82,78,81,28,79
WF,88,79,85,87,92,33,64
WF,81,79,76,74,82,57,70
WF,78,78,77,72,83,39,59
WF,82,81,80,78,84,41,66
WF,79,88,74,72,83,31,59
WF,79,93,79,71,80,45,76
WF,79,84,78,74,79,42,71
WF,86,94,79,80,87,28,77
WF,80,89,76,76,79,42,73
WF,76,77,76,70,76,37,66
WF,86,90,76,84,87,63,70
WF,79,86,71,70,82,33,63
WF,84,91,79,78,86,53,73
WF,84,78,76,85,88,79,74
WF,79,76,77,78,82,54,68
WF,79,84,76,78,81,42,65
WF,90,95,84,81,91,29,69
WF,80,84,78,76,81,35,68
WF,82,91,78,76,81,49,71
WF,77,85,70,72,82,39,64
WF,78,84,67,77,82,51,54
WF,76,65,73,72,83,58,73
WF,80,80,78,78,83,42,54
WF,83,73,83,82,84,45,69
WF,77,81,71,73,80,46,58
WF,85,86,79,80,86,41,71
WF,80,86,76,76,79,45,70
WF,77,76,73,77,81,54,67
WF,78,73,75,75,82,40,57
WF,76,83,71,69,75,43,66
WF,79,80,76,74,82,41,70
WF,83,87,77,75,88,57,66
WF,77,89,67,72,83,35,58
WF,78,84,70,74,78,62,73
WF,75,71,73,71,78,57,74
WF,79,73,79,79,80,58,66
WF,86,89,81,79,88,31,64
WF,78,88,75,71,80,41,58
WF,81,84,76,76,83,40,60
WF,78,80,74,77,78,57,72
WF,75,80,69,73,77,52,70
WF,76,77,74,71,80,35,55
WF,78,79,77,79,81,36,44
WF,76,82,74,70,79,41,72
WF,76,88,66,69,77,34,48
WF,76,70,70,75,81,54,53
WF,88,90,85,81,88,56,79
WF,84,90,80,75,87,39,75
WF,75,72,75,72,76,46,71
WF,77,81,76,68,79,35,65
WF,78,81,73,75,77,47,76
WF,78,83,77,70,79,23,72
WF,83,88,82,78,86,37,63
WF,87,85,83,81,88,60,70
WF,77,78,78,74,77,42,65
WF,76,87,66,73,77,31,49
WF,75,78,72,69,78,24,46
WF,80,85,78,75,81,43,68
WF,79,86,70,79,80,38,47
WF,87,85,79,84,92,37,60
WF,86,89,81,80,87,40,82
WF,82,85,78,75,83,24,72
WF,88,86,86,85,90,57,63
WF,79,84,70,71,83,41,58
WF,77,85,73,72,79,32,66
WF,76,77,75,76,78,38,58
WF,81,88,77,75,84,46,81
WF,88,82,84,84,88,67,73
WF,83,78,82,84,84,63,68
WF,80,84,70,76,80,51,64
WF,80,88,74,75,81,34,64
WF,76,77,73,76,76,45,68
WF,76,84,73,68,76,31,64
WF,83,82,81,80,85,30,61
WF,77,71,74,78,82,53,66
WF,83,92,82,76,82,53,75
WF,76,76,69,77,80,30,56
WF,79,82,75,72,84,50,70
WF,84,76,76,82,88,53,73
